fuel_type_code,station_name,street_address,intersection_directions,city,state,zip,plus4,station_phone,status_code,expected_date,groups_with_access_code,access_days_time,cards_accepted,bd_blends,ng_fill_type_code,ng_psi,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,ev_other_info,ev_network,ev_network_web,geocode_status,latitude,longitude,date_last_confirmed,id,updated_at,owner_type_code,federal_agency_id,federal_agency_name,open_date,hydrogen_status_link,ng_vehicle_class,lpg_primary,e85_blender_pump,ev_connector_types,country,hydrogen_is_retail,access_code,access_detail_code,federal_agency_code
ELEC,HIS,604 N Washington St,HIS 1; NE Corner of Washington and 6th Ave.  Chargeing station in parking lot behind building.,Naperville,IL,60563,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.7821645,-88.1470372,2018-05-09,70624,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,ILLINI CHARGING,77-91 Co Rd 1500 N 1st street,E14 NORTH END; -,Champaign,IL,61820,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0977834,-88.2399715,2018-05-09,70626,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,ANDERSON BMW,360 S Illinois Rte 31,STATION SA01,Crystal Lake,IL,60012,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.2512928,-88.287511,2018-05-09,70715,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,NAVY PIER,600 E Grand Ave,WEST GARAGE 01; West Garage  Head Straight  Door 1.,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8919806,-87.6095976,2018-05-09,70932,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,HDPARK,3851 Youngs Rd,WHIRLPOOL 1; Near entrance,Channahon,IL,60410,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.4510674,-88.1813087,2018-05-09,71029,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,ADVOCATE,9439 S Kostner Ave,CHRIST MED CENT; The station is located on the 4th floor in Garage A,Oak Lawn,IL,60453,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.7216308,-87.7313652,2018-05-09,71039,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,AC Hotel Chicago Downtown - Tesla,630 N Rush St,,Chicago,IL,60611,,312-981-6600  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for guest use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.893346,-87.625421,2018-01-04,71145,2018-03-06 00:47:21 UTC,P,,,2015-10-01,,,,,TESLA,US,,public,CALL,
ELEC,Amy Home Services - Tesla,39 N Western Ave,,Carpentersville,IL,60110,,847-742-6523  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-9,42.11037,-88.296546,2018-01-04,71146,2018-03-06 01:11:29 UTC,P,,,2015-09-01,,,,,TESLA,US,,public,,
ELEC,Canton Harvester Inn,150 N Main St,,Canton,IL,61520,,309-357-5820  877-798-3752,E,,Public,24 hours daily; for guest use only; see front desk for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.557785,-90.035299,2018-05-03,71147,2018-05-03 14:44:18 UTC,P,,,2015-08-01,,,,,J1772 TESLA,US,,public,,
ELEC,Chestnut Mountain Resort - Tesla,2577 S Blanding,,Galena,IL,61036,,800-397-1320  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,,42.3189093,-90.3938998,2018-01-04,71148,2018-02-06 21:00:03 UTC,P,,,2015-10-01,,,,,TESLA,US,,public,,
ELEC,Galena Brewing Co - Tesla,226 N Commerce St,,Galena,IL,61036,,815-275-9469  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,42.416779,-90.426016,2018-01-04,71149,2018-03-06 01:52:42 UTC,P,,,2015-09-01,,,,,TESLA,US,,public,,
ELEC,Goldmoor Inn & Resort - Tesla,90001 N Sand Hill Rd,,Galena,IL,61036,,815-777-3925  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,GPS,42.333936,-90.396753,2018-01-04,71150,2018-02-06 21:00:03 UTC,P,,,2015-08-01,,,,,TESLA,US,,public,,
ELEC,Hyatt Place Champaign - Tesla,217 N Neil St,,Champaign,IL,61820,,217-531-2800  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.11799,-88.243955,2018-01-04,71151,2018-03-06 00:20:57 UTC,P,,,2015-10-01,,,,,TESLA,US,,public,,
ELEC,Loews - Tesla,5300 N River Rd,,Rosemont,IL,60018,,847-544-5300  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,3,,,Tesla,http://www.teslamotors.com/supercharger,200-9,41.97427,-87.863541,2018-01-04,71152,2018-03-06 00:33:27 UTC,P,,,2015-09-01,,,,,TESLA,US,,public,,
ELEC,Park Hyatt - Tesla,800 N Michigan Ave,,Chicago,IL,60611,,312-335-1234  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see valet for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.896785,-87.624307,2018-01-04,71153,2018-03-06 01:29:23 UTC,P,,,2015-08-01,,,,,TESLA,US,,public,,
ELEC,The Guesthouse Hotel - Tesla,4872 N Clark St,,Chicago,IL,60640,,773-564-9568  877-798-3752,E,,Public - Call ahead,24 hours daily; for Tesla use only; for guest use only,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.970945,-87.667746,2018-01-04,71154,2018-03-06 00:46:01 UTC,P,,,2015-10-01,,,,,TESLA,US,,public,CALL,
ELEC,The Herrington Inn and Spa - Tesla,15 S River Ln,,Geneva,IL,60134,,630-208-7433  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.887251,-88.303796,2018-01-04,71155,2018-03-06 01:51:47 UTC,P,,,2015-08-01,,,,,TESLA,US,,public,,
ELEC,College of DuPage,425 Fawell Blvd,Located in College Lot 3,Glen Ellyn,IL,60137,,630-942-4440,E,,Public,24 hours daily,,,,,,2,,,,,200-9,41.842427,-88.073726,2018-01-04,71181,2018-03-06 01:53:13 UTC,P,,,2013-12-01,,,,,J1772,US,,public,,
ELEC,EVANSTON  IL,2100 Ridge Ave,"CIVIC CENTER NO; -
CIVIC CENTER SO",Evanston,IL,60201,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.055814,-87.687407,2018-05-09,71460,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,ILLINI CHARGING,1201 W University Ave,NORTH CAMPUS B4; on main floor east entrance,Urbana,IL,61801,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.1157201,-88.2244835,2018-05-09,72377,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,IRVINE  CO  OFC,71 S Wacker Dr,"71SW B1 63-64; Stations Are For Monthly Parkers Only.
71SW B2 02-03; Stations are for Monthly Parkers Only.",Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.880906,-87.636184,2018-05-09,72432,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,OMPE,1201 S Prairie Ave,ONE MUSEUM PARK; -,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8665713,-87.6217565,2018-05-09,72438,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,FOUR40 PROPERTY,415 S Financial,FOUR40 - 2; Garage offers complimentary Electric Vehicle Charging with their Valet Service,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8765628,-87.6329998,2018-05-09,72468,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,FOUR40 PROPERTY,415 S. Financial Place,FOUR40 - 1; Garage offers complimentary Electric Vehicle Charging with their Valet Service,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8766677,-87.6329488,2018-05-09,72469,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,PARKING B,259 E Erie St,"LOT B FLOOR 8#1; 259 E. Erie Parking B on the 8th 
LOT B FLOOR8 #2; 259 E. Erie Parking B on the 8th 
LOT B FLOOR8 #3; 259 E. Erie Parking B on the 8th 
LOT B FLOOR9 #2; 259 E. Erie Parking B on the 9th floor
LOT B FLOOR9 #3; 259 E. Erie Parking B on the 9th floor",Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,10,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.894107,-87.620642,2018-05-09,72473,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,PARKING GARAGE,5500 N St Louis Ave,"!ST FLOOR NORTH
SOUTH UNIT; 1st Fl. Parking  Garage",Chicago,IL,60625,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,41.981183,-87.716323,2018-05-09,72478,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,THE BOEING CO,100 N Riverside Plaza,"BOEING CHICAGO1; 4th floor
BOEING CHICAGO2; 4th fl parking",Chicago,IL,60606,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.883838,-87.63878,2018-05-09,72544,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,35 W WACKER,35 W Wacker Dr,35 W WACKER 2; Private Garage - No Parking,Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8866787,-87.6289995,2018-05-09,72664,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Monmouth College,700  E Broadway,,Monmouth,IL,61462,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.9127485,-90.6387947,2018-05-09,72819,2018-05-09 09:23:18 UTC,,,,,,,,,J1772,US,,public,,
ELEC,oakbrook terrace tower 1,1  Tower Ln,,Oakbrook Terrace,IL,60181,,855-443-3873,E,,Private,,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,41.8579232,-87.9545118,2018-05-09,72877,2018-05-09 09:23:18 UTC,,,,,,,,,J1772,US,,private,,
ELEC,oakbrook terrace tower 2,1  Tower Ln,,Oakbrook Terrace,IL,60181,,855-443-3873,E,,Private,,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,41.8579232,-87.9546118,2018-05-09,72897,2018-05-09 09:23:18 UTC,,,,,,,,,J1772,US,,private,,
ELEC,GE WattStation,18W140  Butterfield Rd,,Villa Park,IL,60181,,855-443-3873,E,,Private,,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,41.8462955,-87.98491,2018-05-09,72930,2018-05-09 09:23:18 UTC,,,,,,,,,J1772,US,,private,,
ELEC,GE WattStation,18W140  Butterfield Rd,,Villa Park,IL,60181,,855-443-3873,E,,Private,,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,41.8461955,-87.98491,2018-05-09,72947,2018-05-09 09:23:18 UTC,,,,,,,,,J1772,US,,private,,
ELEC,CSP 1 (QR xxxxxxx),1000  E Lincoln Hwy,,Ford Heights,IL,60411,,855-443-3873,E,,Private,,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,41.5061389325,-87.5917354552,2018-05-09,73005,2018-05-09 09:23:18 UTC,,,,,,,,,J1772,US,,private,,
ELEC,CSP 2 (QR xxxxxxx),1000  E Lincoln Hwy,,Ford Heights,IL,60411,,855-443-3873,E,,Private,,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,41.5061460342,-87.5915383128,2018-05-09,73096,2018-05-09 09:23:18 UTC,,,,,,,,,J1772,US,,private,,
ELEC,ComEd,1040 N Janes Ave,,Bolingbrook,IL,60440,,,E,,Private,ComEd fleet use only,,,,,,3,,,,,200-8,41.729566,-88.039992,2017-12-05,73372,2018-03-06 00:45:47 UTC,T,,,2012-12-31,,,,,J1772,US,,private,,
ELEC,ComEd,730 N Janes Ave,,Bolingbrook,IL,60440,,,E,,Private,ComEd fleet use only,,,,,,2,,,,,200-8,41.719948,-88.038569,2017-12-05,73373,2018-03-06 01:48:27 UTC,T,,,2015-11-25,,,,,J1772,US,,private,,
ELEC,ComEd,8301 N Janes Ave,,Bolingbrook,IL,60440,,,E,,Private,ComEd fleet use only,,,,,,2,,,,,,41.7311775,-88.0360436,2017-12-05,73374,2018-02-06 21:00:03 UTC,T,,,2015-11-25,,,,,J1772,US,,private,,
ELEC,ComEd,1353 W 35th St,,Chicago,IL,60609,,,E,,Private,Employee use only,,,,,,2,,,,,200-9,41.830491,-87.659405,2017-12-05,73375,2018-03-06 00:55:42 UTC,T,,,2015-12-24,,,,,J1772,US,,private,,
ELEC,ComEd,216 N Ogden Ave,,Chicago,IL,60607,,,E,,Private,ComEd fleet use only,,,,,,4,,,,,200-9,41.886062,-87.662697,2017-12-05,73376,2018-03-06 00:55:48 UTC,T,,,2015-01-14,,,,,J1772,US,,private,,
ELEC,ComEd,3498 S Pulaski Rd,,Chicago,IL,60623,,,E,,Private,ComEd fleet use only,,,,,,4,,,,,200-8,41.828878,-87.724223,2017-12-05,73377,2018-03-06 00:45:48 UTC,T,,,2015-01-12,,,,,J1772,US,,private,,
ELEC,ComEd,3899 S Iron St,,Chicago,IL,60609,,,E,,Private,Employee use only,,,,,,2,,,,,200-8,41.823239,-87.659905,2017-12-05,73378,2018-03-06 01:10:16 UTC,T,,,2015-12-24,,,,,J1772,US,,private,,
ELEC,ComEd,375 2nd St,,Elgin,IL,60123,,,E,,Private,Employee use only,,,,,,2,,,,,200-9,42.023829,-88.320627,2017-12-05,73379,2018-03-06 01:28:41 UTC,T,,,2013-11-04,,,,,J1772,US,,private,,
ELEC,ComEd,1785 Old Skokie Rd,,Highland Park,IL,60035,,,E,,Private,ComEd fleet use only,,,,,,6,,,,,200-9,42.18509,-87.82303,2017-12-05,73380,2018-03-05 23:35:12 UTC,T,,,2015-01-12,,,,,J1772,US,,private,,
ELEC,ComEd,1948 S Briggs St,,Joliet,IL,60433,,,E,,Private,Employee use only,,,,,,2,,,,,200-8,41.491716,-88.038121,2017-12-05,73383,2018-03-05 23:58:52 UTC,T,,,2013-01-02,,,,,J1772,US,,private,,
ELEC,ComEd,1500 Franklin Blvd,,Libertyville,IL,60048,,,E,,Private,ComEd fleet use only,,,,,,4,,,,,200-9,42.3025,-88.007327,2017-12-05,73384,2018-03-06 00:55:08 UTC,T,,,2016-01-05,,,,,J1772,US,,private,,
ELEC,ComEd,1319 S 1st Ave,,Maywood,IL,60153,,,E,,Private,Employee use only,,,,,,1,,,,,200-8,41.875914,-87.833864,2017-12-05,73385,2018-03-06 00:45:35 UTC,T,,,2012-11-14,,,,,J1772,US,,private,,
ELEC,ComEd,901 S 9th Ave,,Maywood,IL,60153,,,E,,Private,ComEd fleet use only,,,,,,4,,,,,200-9,41.879329,-87.84316,2017-12-05,73386,2018-03-06 00:45:47 UTC,T,,,2016-01-04,,,,,J1772,US,,private,,
ELEC,ComEd,1919 Swift Dr,,Oak Brook,IL,60523,,630-576-6223,E,,Private,Employee use only,,,,,,2,,,,,200-9,41.851865,-87.920873,2017-12-05,73387,2018-03-06 00:55:09 UTC,T,,,2013-01-02,,,,,J1772,US,,private,,
ELEC,ComEd,2 Lincoln Center,,Oakbrook Terrace,IL,60181,,630-576-6223,E,,Public - Call ahead,8am-5pm daily; mainly for employee use,,,,,,10,,,,,200-9,41.845827,-87.985467,2017-12-05,73389,2018-03-06 01:09:58 UTC,T,,,2013-11-12,,,,,J1772,US,,public,CALL,
ELEC,ComEd,3 Lincoln Center,,Oakbrook Terrace,IL,60181,,630-576-6223,E,,Public - Call ahead,8am-5pm daily; mainly for employee use,,,,,,5,,,,,200-9,41.848091,-87.984016,2017-12-05,73390,2018-03-06 00:45:38 UTC,T,,,2013-11-12,,,,,J1772,US,,public,CALL,
ELEC,ComEd,25000 S Governors Hwy,,University Park,IL,60466,,,E,,Private,ComEd fleet use only,,,,,,1,,,,,200-8,41.433975,-87.737242,2017-12-05,73391,2018-03-06 00:00:57 UTC,T,,,2012-12-31,,,,,J1772,US,,private,,
ELEC,ComEd,25052 Illinois 50,,University Park,IL,60484,,,E,,Private,Employee use only,,,,,,2,,,,,200-8,41.432992,-87.737767,2017-12-05,73392,2018-03-06 00:45:51 UTC,T,,,2013-10-30,,,,,J1772,US,,private,,
ELEC,ComEd,1919 Swift Dr,,Oak Brook,IL,60523,,630-576-6223,E,,Public - Call ahead,8am-5pm daily; mainly for employee use,,,,,,2,,,,,200-9,41.851865,-87.920873,2017-12-05,73394,2018-03-06 00:55:09 UTC,T,,,2013-11-15,,,,,J1772,US,,public,CALL,
ELEC,ComEd,1500 Franklin Blvd,,Libertyville,IL,60048,,,E,,Private,Employee use only,,,,,,1,,,,,200-9,42.3025,-88.007327,2017-12-05,73395,2018-03-06 00:55:08 UTC,T,,,2013-01-04,,,,,J1772,US,,private,,
ELEC,ComEd,1948 S Briggs St,,Joliet,IL,60433,,,E,,Private,ComEd fleet use only,,,,,,7,,,,,200-8,41.491716,-88.038121,2017-12-05,73396,2018-03-05 23:58:52 UTC,T,,,2013-01-02,,,,,J1772,US,,private,,
ELEC,ComEd,1700 Spencer Rd,,Joliet,IL,60433,,,E,,Private,Employee use only,,,,,,6,,,,,200-8,41.496209,-88.036964,2017-12-05,73397,2018-03-06 00:55:08 UTC,T,,,2015-01-12,,,,,J1772,US,,private,,
ELEC,ComEd,730 N Janes Ave,,Bolingbrook,IL,60440,,,E,,Private,Employee use only,,,,,,2,,,,,200-8,41.719948,-88.038569,2017-12-05,73398,2018-03-06 01:48:27 UTC,T,,,2015-11-25,,,,,J1772,US,,private,,
ELEC,71086,900 N Lake Shore Dr,900910,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.899474,-87.619448,2018-05-09,73954,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,540 W. MADISON,540 West Madison St,"LL1 - 3; In parking garage
STATION 01; This station is located in a locked parking lot and for private use only
STATION 02; This station is located in a locked parking lot and for private use only
STATION 03; This station is located in a locked parking lot and for private use only",Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,7,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.882585,-87.641656,2018-05-09,74105,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,1KFULTON,1000 W Fulton Market,1KFULTON; Public parking underground on North side of building,Chicago,IL,60607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.886859,-87.6525005,2018-05-09,74327,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Nicholas Conservatory and Gardens,1354 N 2nd St,,Rockford,IL,61107,,815-987-8858,E,,Public,24 hours daily,,,,,,2,,,,,200-9,42.283521,-89.06841,2018-01-04,74349,2018-03-06 01:53:02 UTC,P,,,2012-10-01,,,,,J1772,US,,public,,
ELEC,Swedish American Hospital,1418 E State St,,Rockford,IL,61104,,815-968-4400,E,,Public,24 hours daily,,,,,,4,,,,,200-8,42.266938,-89.07255,2018-01-04,74350,2018-03-06 01:55:56 UTC,P,,,2012-10-01,,,,,J1772,US,,public,,
ELEC,JIDD,855 Rand Rd,855 01; Out front of service under canopy,Des Plaines,IL,60016,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0565641,-87.9035632,2018-05-09,74367,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,CHAMPAIGN BMW,100 Burwash Ave,STATION SA01,Savoy,IL,61874,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.074725,-88.249264,2018-05-09,74828,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,CAP 1 (QR 2000448),12600 Torrence Avenue,,Chicago,IL,60633,,855-443-3873,E,,Private,,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,41.6635406,-87.5613058,2018-05-09,74841,2018-05-09 09:23:18 UTC,,,,,,,,,J1772,US,,private,,
ELEC,Advantage Kitchen and Bath Gallery - Tesla,7850 N Milwaukee Ave,,Niles,IL,60714,,847-965-4444  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,42.023939,-87.813096,2018-01-04,75248,2018-03-06 00:57:00 UTC,P,,,2016-03-01,,,,,TESLA,US,,public,,
ELEC,Ohare Auto Body - Tesla,1316 W Irving Park Rd,,Bensenville,IL,60106,,630-766-6668  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.960922,-87.9617,2018-01-04,75249,2018-03-06 00:55:53 UTC,P,,,2016-02-01,,,,,TESLA,US,,public,,
ELEC,Grant Park North - Tesla,25 N Michigan Ave,,Chicago,IL,60602,,312-616-0600  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,41.882818,-87.622948,2018-01-04,75250,2018-03-06 00:46:01 UTC,P,,,2016-01-01,,,,,TESLA,US,,public,,
ELEC,Grant Park South - Tesla,325 S Michigan Ave,,Chicago,IL,60604,,312-616-0600  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.877595,-87.624182,2018-01-04,75251,2018-03-06 00:47:29 UTC,P,,,2016-04-01,,,,,TESLA,US,,public,,
ELEC,Home2 Suites - Tesla,2013 S Neil St,,Champaign,IL,61820,,217-355-6468  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.092448,-88.247278,2018-01-04,75252,2018-03-06 01:11:40 UTC,P,,,2016-03-01,,,,,TESLA,US,,public,,
ELEC,Hyatt Regency - Tesla,9300 Bryn Mawr Ave,,Rosemont,IL,60018,,847-696-1234  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.980677,-87.857943,2018-01-04,75253,2018-03-06 01:51:47 UTC,P,,,2016-02-01,,,,,TESLA,US,,public,,
ELEC,Jail Hill Inn - Tesla,319 Meeker St,,Galena,IL,61036,,815-777-3000  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-9,42.41892,-90.425857,2018-01-04,75254,2018-03-06 00:09:41 UTC,P,,,2016-01-01,,,,,TESLA,US,,public,,
ELEC,La Banque Hotel - Tesla,2034 Ridge Rd,,Homewood,IL,60430,,708-798-6000  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-9,41.561297,-87.667064,2018-01-04,75255,2018-03-06 01:11:41 UTC,P,,,2016-04-01,,,,,TESLA,US,,public,,
ELEC,Loews Chicago Hotel - Tesla,455 N Park Dr,,Chicago,IL,60611,,312-840-6600  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,41.890168,-87.61957,2018-01-04,75256,2018-03-06 01:11:41 UTC,P,,,2016-03-01,,,,,TESLA,US,,public,,
ELEC,Millennium Lakeside Garage - Tesla,5 S Columbus Dr,,Chicago,IL,60603,,312-616-0600  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.882137,-87.620604,2018-01-04,75257,2018-03-06 01:11:29 UTC,P,,,2016-02-01,,,,,TESLA,US,,public,,
ELEC,UNITED AIRLINES,Atlantic Parking Lot Frankfurt bus stop,ECOSKIES_ORD_1; -,Chicago,IL,60666,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9915274,-87.9236017,2018-05-09,75783,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,One Technology Plaza Parking Deck - Tesla,222 SW Adams St,,Peoria,IL,61602,,309-494-8850  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.690357,-89.590994,2018-05-03,75956,2018-05-03 14:44:18 UTC,P,,,2016-05-01,,,,,TESLA,US,,public,,
ELEC,Quality Inn Georgio's Banquets - Tesla,8800 W 159th St,,Orland Park,IL,60462,,708-403-1757  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,41.602623,-87.832469,2018-01-04,75957,2018-03-06 00:36:54 UTC,P,,,2016-05-01,,,,,TESLA,US,,public,,
ELEC,Meijer - Tesla,2401 N Prospect Ave,,Champaign,IL,61822,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.144577,-88.259994,2018-01-04,76000,2018-03-06 00:37:18 UTC,P,,,2016-05-01,,,,,TESLA,US,,public,,
ELEC,HY-VEE,2115 S MacArthur Blvd,"SPRINGFIELD #1; South end of parking lot
SPRINGFIELD #2; South end of parking lot",Springfield,IL,62704,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,39.776656,-89.669973,2018-05-09,76310,2018-05-09 08:50:39 UTC,,,,,,,,,J1772,US,,public,,
ELEC,Culver's - Tesla,11371 Oldenburg Ln,,Galena,IL,61036,,815-777-9401  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,42.43626,-90.4504,2018-05-03,76377,2018-05-03 14:44:18 UTC,P,,,2016-06-01,,,,,TESLA,US,,public,,
